id,category,text
490430074,city_petitions_124061_newyork,"Reinvoke Michael Sanchez and Uphold Workers' Rights<p>Our friend and colleague, Michael Sanchez, experienced what we firmly believe to be a wrongful termination. Unfairly losing one's job not only impacts an individual and their loved ones, but it sow"
490431603,city_petitions_124061_newyork,"Implement Restrictions on ICE Operations in Sensitive Locations in NY<p>The essence of this petition stems from a growing concern for the well-being of undocumented immigrants, who are integral parts of New York's vibrant community. Across the state, there are approxim"
490441831,city_petitions_124061_newyork,"Strengthen Civics Education in NYC Public Schools<p>      Students in New York City have been under-educated about civic engagement for a long time. While civics education is mandated in all NYC public schools, many schools do the bare minimum to ge"
490525153,city_petitions_124061_newyork,"Remove Bike Lanes to Improve Road Safety and Alleviate Traffic Congestion<p>In our community, the presence of additional bike lanes has significantly reduced the number of car lanes from an average of four or five to just two. This has caused not just a severe increase in "
490536482,city_petitions_124061_newyork,"Support a 12-Week Abortion Limit in New York.<p>Every year, thousands of unborn children in New York are aborted beyond 12 weeks of pregnancy, a stage at which many already have functioning organs and recognizable facial features. These are deve"
490540391,city_petitions_156766_newyork,"Reconsider Chris Drury as GM & president.<p>James L. Dolan</p>
<p>Executive Chairman and CEO</p>
<p>Madison Square Garden Sports Corp.</p>
<p>2 Penn Plaza</p>
<p>New York, NY 10121</p>
<p> </p>
<p><br>April 23, 2025</p>
<p> </p>
<p><br>Dear "
490565215,city_petitions_124061_newyork,Bring sandrya back!<p>Bring back the Queen 💅💅💅</p>
490588162,city_petitions_124061_newyork,Bring Back Mr. Chang for the HS of Art and Design Class of 2025 Graduation<p>The class of 2025 truly appreciated Mr. Chang's legacy on our class. There will be a Mr. Chang-shaped hole in my heart if he does not attend our graduation. </p>
490606667,city_petitions_124061_newyork,"Stop Our Sink in NYC- Help Get Our City Officials Attention<p>We are dedicated environmentalist students looking into the problem of New York sinking. New York City is experiencing subsidence at an alarming rate, only further accelerated due to a combination "
490727558,city_petitions_124061_newyork,"Justice for the Victims of the New York Bus Crash<p><strong>On August 22, a tour bus carrying 54 passengers—including children—flipped onto its side on Interstate 90 near Buffalo, New York.</strong></p>
<p>Five people were killed, including a Columb"
490785472,city_petitions_124061_newyork,"Justice for Woman Brutally Murdered in Brooklyn Nursing Home<p>On September 18, 2025, the family of 89-year-old Holocaust survivor and great-grandmother Nina Kravtsov learned that she had been brutally killed inside her own nursing home. Police say Nina was be"
490562241,city_petitions_124061_newyork,New York: Step In to Ensure Churches and Insurers Cooperate in Child Abuse Lawsuits<p><strong>Thousands of survivors of childhood sexual abuse in New York have waited years for justice </strong>— and now many face new obstacles from church institutions and insurance companies that a
490531834,city_petitions_124061_newyork,"Bring Culver’s Chain Restaurant to New York City<p>For many across the United States, the culinary delights of Culver's is not mere sustenance, but an experience that enriches the quality of life. My journey with Culver's began with a humble concre"
490791957,city_petitions_124061_newyork,"Ban Cruel Horse Carriages in NYC – Pass Ryder’s Law Now<p>Every day, carriage horses are forced to haul tourists through the congested streets of New York City—breathing in exhaust fumes, dodging traffic, and enduring unbearable weather, all while surroun"
490832830,city_petitions_124061_newyork,"Save Lenox Hill EMS<p>Lenox Hill Hospital has been a cornerstone of the New York City community for over 150 years, offering invaluable healthcare services to the residents of the Upper East Side and beyond. However, re"
490835359,city_petitions_124061_newyork,"Investigate Trump’s Role in NYC Casino Bidding<p>New Yorkers deserve a fair and honest process when it comes to deciding who gets to build casinos in our city. But something about the latest decision in the bidding war doesn’t add up.</p>
<p><str"
490365533,city_petitions_124061_newyork,"Redesign the Interior Seating in New York City Subway Trains<p>From the perspective of a constant NYC Subway rider and an active YouTuber documenting the scenes and activities in the Subway, I have an issue that troubles me about the Subway system. I have a co"
490412869,city_petitions_124061_newyork,"Transfer Staten Island to New Jersey<p>We don’t even claim Staten Island. There’s nothing worth going there for unless you like doing nothing. Geographically it doesn’t even make sense. Why do i need to take a ferry to get there, thats "
490417144,city_petitions_124061_newyork,"Implement Stricter Gun Control Laws for Safer Communities<p>I'm a highschool student currently taking Civics in action, and I feel as though this topic is important and attention should be brought to this important civic issue. I need your help, with these "
490450880,city_petitions_124061_newyork,"1199'ers against a Cuomo Endorsement.<p>Recently Politico published <a href=""https://www.politico.com/news/2025/03/01/health-care-union-leader-pushes-cuomo-endorsement-00206871"" target=""_blank"" rel=""nofollow"">an article</a> indicating th"
490499537,city_petitions_124061_newyork,"Legalize Sweepstakes Casinos as a Social Game With Reward Currency<p>As an avid player of sweepstakes casino games, I have been incorporating this routine into my daily life. I enjoy using my loyalty credits received for consistent sign-ins and playtime, much like m"
490507145,city_petitions_124061_newyork,"Reduce Volume and Frequency of Ambulance Sirens<p>As a healthcare provider and a resident of Manhattan, I am personally affected by the constant blaring of emergency ambulance sirens throughout the day and night. It's not just me - every single pe"
490527166,city_petitions_124061_newyork,"Require Transparency and Regulation for Online Review Services<p>As a dedicated professional in the online review industry, I've dedicated my career to help businesses enhance their online reputations with <a href=""https://banktrustaccount.com/product/buy-facebo"
490539683,city_petitions_124061_newyork,Demand Justice for NYC Actors Robbed by Their Own Agency<p>Over 160 actors in New York City had their wages stolen by the very agency meant to represent them. Kazarian/Measures/Ruskin (KMR) collected $1.8 million in checks made out to working performers — 
490540833,city_petitions_124061_newyork,"Give my boy John Garlic Co-Owner 🙏<p>Once upon a Discord, nestled in the strange and cozy corners of the internet, there stood a whimsical, chaotic, and beloved server known as Off Topic Cabin. Ruled by the enigmatic duo Brandon and M"
490551194,city_petitions_124019_newyork,"Address Gun Violence in Manhattan Now<p>Growing up in Manhattan, I've always considered the city my home, a place bustling with life and overflowing with opportunities. However, the escalating gun violence in our community has dramatical"
490553765,city_petitions_124061_newyork,"Advocate for Paraprofessional Pay Equity in NYC<p><a href=""https://actionnetwork.org/petitions/pass-legislation-to-close-the-pay-gap?source=direct_link&amp;"" target=""_blank"" rel=""nofollow"">Sign Petition Here!</a></p>
<p>Growing up in New York City"
490558570,city_petitions_124061_newyork,"Encourage More Involvement in Children’s Screen Use from Parents and Tech Companies<p>In this digital age, we want to address the issue of excessive technology consumption in young children and its potential negative consequences on their development during early childhood. This iss"
490577116,city_petitions_124061_newyork,"Ensure Fair Acceptance of Section 8 Vouchers in NYC Housing Connect Properties<p>Many people in New York who have Section 8 vouchers are not being approved for housing because Housing Connect only prioritizes city PHEPS. It's not fair that Section 8 holders, who deserve an equa"
490686547,city_petitions_124061_newyork,"No Casinos in Hell's Kitchen or Times Square<p>Residents of Hell's Kitchen rejected the proposal to build a casino at the Western Rail Yards.  Now, two more ill-suited casino proposals will be evaluated before separate Community Advisory Commit"
490708961,city_petitions_124061_newyork,"Release 6-Year-Old Dayra and Her Family from ICE Detention<p><strong>A 6-year-old girl should be starting the school year — not sitting in an immigration detention center 2,000 miles from her home.</strong></p>
<p>Dayra, a public school student in New York C"
490518790,city_petitions_148395_newyork,"Stop the Closure of Fort Washington Collegiate Church on June 30, 2025<p><strong><a href=""https://venmo.com/code?user_id=1724249593085952696&amp;created=1746508335"" target=""_blank"" rel=""nofollow"">VENMO</a> @SaveFWCC</strong> to contribute to our campaign [NOT via change"
490702998,city_petitions_124061_newyork,"Deny Parole for Tejmitra Singh, Convicted Murderer<p>On September 18th, 2015, my brother Michael Nolan was tragically gunned down in a Burger King parking lot. He was an innocent bystander caught in a senseless act of violence with an illegal gun. Hi"
490403939,city_petitions_124061_newyork,"Governor Kathy Hochul: GIVE CONGESTION PRICING EXEMPTIONS NOW!<p><strong>To Governor Kathy Hochul and the New York State Democratic Legislature:</strong></p>
<p>We, the undersigned residents of the great Borough of Manhattan and residents of The City of New York"
490448842,city_petitions_124061_newyork,"Stop Con Edison's Unfair Billing Practices and Excessive Rate Increases<p>The cost of living has become an unbearable burden for many of us, struggling to merely make ends meet. Corporate greed is preventing us from maintaining a decent standard of living, with each payc"
490541548,city_petitions_128320_newyork,"PS89: Abandon Disposable Plastic for Compostable Cutlery<p>I am a student at PS 89, and it troubles me that our lessons on environmental sustainability are undermined by our unnecessary use of disposable plastic cutlery in the cafeteria. Each day as we use"
490557226,city_petitions_124061_newyork,"I WILL RIDE: Oswego/ Bing Rail Corridor<p>This petition’s goal is to establish a passenger rail corridor through NY by connecting Oswego, Syracuse, Cortland, and Binghamton. Oswego Cortland and Binghamton currently have not been served by "
490676376,city_petitions_130940_newyork,"No Casino in Hell's Kitchen<p>Residents of Hell's Kitchen rejected the proposal to build a casino at the Western Rail Yards. Now, another ill-suited casino proposal sits before a Community Advisory Committee, comprised of repre"
490798027,city_petitions_124019_newyork,"Augustus St Gaudens Playground to Maintain Current Fence Height. NO TO 4FEET!<p>Our families, friends and children attend P.S. 40 and Salk Middle School. </p>
<p>Like any parent or concerned Gramercy Community Member, the safety and security of our children is our utmost prior"
490837049,city_petitions_124061_newyork,"Make boys flag football a varsity sport in NYC schools<p>Our children deserve to play the sport they love in a safe environment. For many boys across New York City, flag football is not just a pastime; it’s a passion and an integral part of their lives. "
490365276,city_petitions_124061_newyork,"Demand Governor Hochul to Reduce Congestion Zone Pricing for NYC Residents<p>I live in Battery Park City, a predominantly residential neighborhood in lower Manhattan, and am now confronted with an overwhelming issue: every time I use my car, I am levied a fee due to the con"
490406457,city_petitions_124061_newyork,"Augment DOE Family Workers' Pay to a Liveable Wage<p>Department of Education (DOE) family workers are key contributors to our education system and school base support team. However, they currently face economic discomfort as their earnings are not on"
490518774,city_petitions_124061_newyork,"Mandate Participation in Youth Sports in Schools<p>I am someone who has greatly benefited from youth sports and want to help others realize the immense value, both socially and physically, that youth sports can have on a child's development. Throug"
490525224,city_petitions_124769_newyork,Co-Naming the Street in Honor of Shane and Shameeka Germany<p>We are asking the City of New York to co-name 147th Street in Harlem as “Neverfold Way” to honor the lives and legacy of Shane Germany and Shameeka Germany—a son and mother whose unwavering strengt
490536711,city_petitions_124061_newyork,"Reform NY Child Protective Services<p>My personal situation brings me to this point. As a loving father embroiled in a family court matter, Child Protective Services (CPS) has negatively affected my life by producing dishonest reports "
490546400,city_petitions_125174_newyork,"STOP DRUG ABUSE IN GLC - BRING IN D​.​A​.​R​.​E.<p><br>We kindly request your support in signing this petition aimed at assisting teenagers struggling with substance abuse. Teenagers are increasingly affected by drug use, which has negatively impac"
490558026,city_petitions_124061_newyork,"Provide Free MetroCards for CUNY Students<p>In New York City, transportation is not just a matter of convenience—it's a lifeline, connecting individuals to opportunities for education, work, and enrichment. While NYC high school students ben"
490572744,city_petitions_124061_newyork,"1199 Members Against Cuomo<p><strong>We, the undersigned members of 1199SEIU-United Healthcare Workers East, call upon our newly-elected union leadership to rescind our union’s rushed and undemocratic endorsement of Andrew Cuo"
490592494,city_petitions_124061_newyork,"Support the People in NYC's Budget<p>We are Students from Brownsville Academy High School writing this petition to ask for your support addressing biased policing.</p>
<p><br>We urge you to change the budget to put more funds towards "
490628164,city_petitions_124061_newyork,"End Mandatory Regents Exams in New York<p>Very few, almost no, colleges outside of the state of New York look at the Regents Exam. Regents are a mandatory standardized test issued only in the state of New York. Regents exams typically cons"
490631188,city_petitions_124061_newyork,Keep phones at Mesa<p>Phones are a very controvesial topic in schools. Many say phones should be taken away because of their common misuse in schools and how they are constantly used to take advantage. However this isnt
490651139,city_petitions_124061_newyork,"Reverse Ban on Phones in NYC Public Schools<p>Growing up in today's digital age, students in NYC public schools, like myself, are accustomed to utilizing smartphones as essential tools for learning. While some may argue that phones are distrac"
490652451,city_petitions_124061_newyork,‏خروج لجبريل<p>Jabriel is an 18 year old boy who has been working a 9-5 for a while. This petition was made to fight for his freedom for a week off for him to have fun.</p>
490660563,city_petitions_124061_newyork,"Pass Intro 1325: Stop the Retail Sale of Birds in NYC<p>Birds don’t belong in pet store cages — and New York City has the chance to say so loud and clear.</p>
<p><strong>Right now, the NYC City Council is considering Intro 1325, a crucial bill that woul"
490673598,city_petitions_124061_newyork,"Expand NYC Public Transit Transfers<p>Every day, I participate in a program in Brooklyn. To get there, I need to take a bus, transfer to a train, and then hop on another bus. Unfortunately, this routine requires paying for two separate"
490693774,city_petitions_124061_newyork,"PETITION TO OVERTHROW THE DISCORD TRUJILLO<p>Once upon a time, in the peaceful land of Lemonade, the people thrived. Memes flowed like rivers, voice chats sang with laughter, and the rules were few but fair.</p>
<p>Then came Dictator Sazii—th"
490464560,city_petitions_150176_newyork,"Neighbors, Have a Say in How $4​.​3 Million is Spent in our Community<p><strong>What would you do with $4.3 Million? </strong></p>
<p>Council Member Julie Menin recently secured $4.3 million under a <a href=""https://patch.com/new-york/upper-east-side-nyc/menin-s-10m-de"
490516425,city_petitions_161801_newyork,"Preserve our Community! Oppose St. Luke's New Mission Building<p><strong>Attention West Village NEIGHBORS and FRIENDS</strong></p>
<p>St. Luke in the Fields Church has proposed the construction of a new mission building on the historic corner at Hudson and Chris"
490534477,city_petitions_173967_newyork,"Implement Licensing and Plates for Bikes, Scooters, and Hoverboards<p>As a long-time resident of New York City, I've observed firsthand the dangers associated with reckless operation of non-automobile vehicles. Too often, bicyclists, scooter riders, and hoverboard us"
490549417,city_petitions_124061_newyork,"Protect Our Future: Stop Cuts to the Department of Education and FAFSA<p>Did you know about the cuts to FAFSA? This will impact many students who are going to college and who are applying for college, and can’t afford paying for college tuition, especially  families wit"
490556985,city_petitions_124061_newyork,"Remove NYC Comptroller Brad Lander for ICE Publicity Stunt and Dereliction of Duty<p>I’m a New York taxpayer fed up with Brad Lander not doing his job as Comptroller — a position that this city desperately needs — while he campaigns for mayor during work hours, with a significant p"
490559695,city_petitions_124061_newyork,"Investigate NYPD–ICE Collusion and Enforce Sanctuary Laws<p>New York is supposed to be a sanctuary city — a place where immigrant communities are protected, not targeted. But that promise is being broken.</p>
<p><strong>Leqaa Kordia, a Palestinian woman who"
490577075,city_petitions_124061_newyork,"Improve and Better Affordable Housing In New York City<p>New York City has suffered from an increasing shortage of housing, as housing supply has not met housing demand. As a result, New York City has the highest rents of any city in the United States. A"
490817710,city_petitions_124061_newyork,"Protect NYC Neighborhoods Against BESS: Responsible Siting & True Community Input<p><strong>To: NYC Council, Mayor’s Office, FDNY, NYC DOB, NYS PSC, NYSERDA, and Con Edison</strong></p>
<p><strong>Summary:</strong></p>
<p>We support clean energy and a more reliable grid. But large"
490850903,city_petitions_161801_newyork,"Bring Back Slack<p>Our friend Slack has been spending far too much time away from the city — and we’ve had enough. The group chats are quieter, the bar stools are emptier, and the vibe just isn’t the same without him"
490363944,city_petitions_124061_newyork,"Petition for Two Suspended CSSW Students<p>As social work students, we are called to speak truth to power and advocate for those experiencing oppression. As members of the Columbia University community and affiliates of Columbia School of S"
490368841,city_petitions_124061_newyork,"Halt All Congestion Tolling in New York City<p>As a mother burdened with the unavoidable tasks of life and the pursuit of providing the best for my child, commuting within New York City via car has risen from a convenience to a necessity. Howev"
490385459,city_petitions_124019_newyork,"Maintain Congestion Pricing Without Raising Toll Fees for the Next Decade<p>I, the petitioner, passionately advocate for less traffic and safer streets in our city. For years, I have seen first-hand the benefits of congestion pricing - it provides an incentive for drivers "
490406369,city_petitions_148395_newyork,"Petition to Address Excessive Noise and Public Disturbance at 138 Audubon Ave/ 551 W 172nd<p><strong>Petition to Address Excessive Noise and Public Disturbance at 138 Audubon Ave (551 W 172nd St)</strong></p>
<p>We, the undersigned residents of 551 West 172nd St (138 Audubon Ave) and neigh"
490427673,city_petitions_124061_newyork,"Mandate the Ban of iReady in All Schools Due to Mental Health Concerns<p>My life as a student has been degraded to a constant struggle owing to a program called iReady. Its incessant demands have consumed my daily life, leaving me with negligible or sometimes zero leisu"
490454581,city_petitions_124061_newyork,"Missing Pedestrian Crosswalk at Public Park Entrance in New York City!<p><strong>Missing Pedestrian Crosswalks at New York City Public Park Entrances.</strong></p>
<p>This petition is for the New York City Department of Parks and Recreation, the Department of Transporta"
490468073,city_petitions_124061_newyork,"Reinstate the Le Dive and Clandestino's Outdoor Seating in the Lower East Side<p>For many of us on the Lower East Side, Le Dive's outdoor seating wasn't just tables and chairs, it was our community hub, where connections happened naturally. Now that it's gone, there's a real em"
490507166,city_petitions_125174_newyork,"Implement Compensation for Resident Parking Inconveniences Caused by TV and Film Sets<p>My name is John and I am a resident of the west side. Over the past month, I've incurred over $700 in parking tickets due to the local inconvenience caused by multiple TV and film sets filming in o"
490518452,city_petitions_124061_newyork,"I’m calling on my government to release my brother whom is in concentrated<p>I am one of millions on fixed income, depending on social security benefits like SSI, SSA, and SSD. Our precarious life- the rising cost of living, persistent financial stressors, and the fear of o"
490523204,city_petitions_124061_newyork,"Put the Mr. Ed Reference Back in A Miracle Would Happen! Please, Jason! Please, Whitney!<p> </p>
<p> </p>
<p> </p>
<change-media data-type=""img"" data-src=""/fe/sap-rich-media-user-uploads/2025/04/11/9c8cb96b-2851-4b27-9a14-ad86b702290b.jpeg""></change-media>
<p> </p>
<p> </p>
<p>I am too b"
490531771,city_petitions_124061_newyork,"Reinstate Apartment Door Food Delivery for Residents!<p>To Building Management,</p>
<p>We, the residents of 420 W 42nd St, are writing to formally oppose the new policy requiring all food and grocery deliveries to be picked up by residents in the lobby."
490532252,city_petitions_124061_newyork,El Regreso De Tainos Boricuas RP!!<p><strong>Ayudanos A Que El Mensaje Le Llegue A Blaze De Que Queremos Volver A Disfrutar De La Linda Ciudad De Tainos Boricuas RP! Con El Apoyo De Ustedes Todo Es Posible Y Creo Que Es Posible Ver El
490549683,city_petitions_124061_newyork,"POWER TO THE PEOPLE: Turn NYC Lampposts into Free Charging Stations!<p>Dear Fellow New Yorkers,</p>
<p>Imagine walking down the street, your phone battery at 1%, and instead of searching desperately for a café or store with an outlet, you simply plug into a lamppost.<"
490550864,city_petitions_124061_newyork,"Make LGBTQIA+ Affirming Care a Requirement, Not an Option! Reform NY’s School Counseling<p><strong>The Issue</strong><br>Nearly 70% of LGBTQIA+ youth in New York report experiencing mental health challenges. Yet the systems designed to support them often fall short. Current school counse"
490551049,city_petitions_124061_newyork,"Stop Gangs in New York City Schools<p>There has been a tremendous increase in gang presence within the schools of New York City. This unsettling trend has become personal for me, sparking a need to make a change by spreading awareness "
490596267,city_petitions_124061_newyork,"Request to Allow Remote Option for June 6th Clerical Day for School-Based Staff<p>I hope this message finds you well. I am writing to respectfully request that the New York City Department of Education reconsider the requirement for in-person attendance on June 6, 2025, the sche"
490597049,city_petitions_124061_newyork,"Move Eid-Al-Adha break day from 6/5 (Thursday) to 6/6 (Friday)<p><strong>Dear Students &amp; the People of New York,</strong></p>
<p>As many know, the Department of Education of New York City has made a city-wide schedule for students. Amongst those calendar day"
490610432,city_petitions_124061_newyork,"Include Indigenous History in School Textbooks<p>Growing up in New York City as a kid, I've always been fascinated by the culturally diverse stories that make up American history. After starting studies on Native American culture differently, I f"
490688332,city_petitions_124061_newyork,"Justice for River — Hold Day Care Accountable<p><strong>River Edima Wilson</strong> was only one year old.</p>
<p><strong>On August 2, she was found unresponsive in an aboveground pool at Anna’s Butterfly Garden Family Group, a licensed day care"
490454932,city_petitions_124061_newyork,"Stop the Parking Ticket Cameras in NYC!<p>A law maker in Queens is pushing to install 150 new traffic cameras to automatically ticket vehicles parked illegally, including delivery drivers who have no choice but to double park due to a lack"
490474727,city_petitions_124061_newyork,"Ban Plastic and Styrofoam Egg Containers in NYC<p>Hi!</p>
<p>I'm Billie, a third-grader in New York City and I believe in a healthier, cleaner, and safer environment for our community and future generations.</p>
<p>The use of Styrofoam and plastic"
490518940,city_petitions_142783_newyork,"Support the Movement to Reclaim Sixth Street Community Center!<p>The heart and soul of the renowned Sixth Street Community Center is Howard Brandstein. Under his leadership, the Center has long been a pillar of the Lower East Side, providing programs for childre"
490578623,city_petitions_124061_newyork,"Stop Forcing Single NYCHA Parents to Share Bedrooms With Their Kids for Life<p>In New York City, thousands of families living in NYCHA housing are being subjected to an outdated and harmful policy that violates privacy, dignity, and healthy child development.</p>
<p>Under cur"
490592630,city_petitions_124061_newyork,"Reverse NYSOH’s Ban on Broker Commissions – Mandate Fair Pay Across All Programs<p><strong>On May 8, 2025, the New York State of Health (NYSOH) quietly published a policy update eliminating all broker and agent commissions for new and renewing enrollments in the Essential Plan, e"
490597695,city_petitions_124061_newyork,"Make the Last Day of School a Half Day for NYC Students<p>As a dedicated teacher in the New York City school system, I've experienced firsthand the challenges that come with the current schedule for the last day of school. Before the COVID-19 pandemic, st"
490691166,city_petitions_124061_newyork,"Ban horse-drawn carriages from NYC streets due to animal welfare and traffic safety concer<p>As the proud owner of a pet shop in Hell’s Kitchen, I’ve dedicated my life to loving and pampering animals. Every day, I see the joy and healing they bring when they are treated with compassion. Bu"
490703589,city_petitions_124061_newyork,"Stop iPhone bans for all high schoolers and show more concern for students lives instead<p> </p>

<p> </p>
<p>As a high school student in New York, I believe the current push to ban phones in schools is missing the point. While administrators argue that phones are a distraction, they fai"
490766846,city_petitions_124061_newyork,"Arrest Victor M. Feraru for Public Safety<p>Victor M. Feraru, once a practicing attorney, has been suspended from the practice of law due to  fraud, negligence, and being a threat to the public. This information is not merely speculative; it"
490363085,city_petitions_124061_newyork,Home for All<p>New York City has faced the constant struggle of many residents not having accessible housing. We pose the possible solution of repurposing unused buildings into homes with adequate resources and a
490366339,city_petitions_124061_newyork,Stop Automated MTA Bus Camera Tickets Wrongfully Penalizing Parking Seekers!<p>I have personally experienced the repercussions of a flawed system when I received two unfair tickets while I was occupied in my car looking for a parking space in my neighborhood. The MTA bus came
490465714,city_petitions_124019_newyork,"Mandate Increased Social Worker Presence in DOE Schools<p><br><br></p>
<p>Support More Social Workers and resources in Schools to support “teen depression”!</p>
<p><br>As students, we’ve noticed that there aren’t enough resources to support teenagers in o"
490503008,city_petitions_124061_newyork,"Impose Obligatory Disclosure of Sexual Offenses in NYC Rental Property Lobby’s<p>In June 2022, a painful reality came crashing down on victims of sexual assault in America. The U.S. Supreme Court overturned 'Roe v. Wade,' denying women, even if they were victims of sexual aggre"
490506513,city_petitions_124061_newyork,"Demand Affordable and Safe Housing for All<p>I was once a resident of East New York, living in what could generously be described as affordable housing. The living conditions were not just uncomfortable but downright unsafe and harmful. When "
490509200,city_petitions_124019_newyork,"Pee Friendly<p><strong>New York City does not provide bathrooms, period. In Manhattan especially, they will offer you food, they will offer you a large drink, but even if you're a customer they still will not off"
490530525,city_petitions_124061_newyork,"End Compost Recycling Now<p>New Yorkers are sick and tired of wasting time with waste. Let's tell city officials to cut the garbage and end compost recycling now. It's a waste of time, space, and money.</p>
<p>See link for mo"
490538605,city_petitions_125174_newyork,"Community Support for Workplayce – 154 W 70th Street, NY 10023<p>Dear Commissioner Raine,</p>
<p> </p>
<p>We, the families and working parents who rely on Workplayce for safe, quality “Mommy and me” childcare and an inspiring co-working space and neighbors of th"
490546340,city_petitions_124061_newyork,"Support Governor Hochul’s Classroom Cell Phone Ban – Bring Back Focus in Schools<p>Cell phones are taking over our classrooms and our education is suffering as a result! Thus, we support Governor Hochul’s plan to ban cell phones during the school day because it's time to take lea"
490548257,city_petitions_124061_newyork,Tell Columbia University: Refuse to bow to government pressure<p><strong>Columbia University is facing intense political pressure from the Trump administration</strong> — and the entire Columbia community is calling on its <strong>leaders to stand up for academi
490576320,city_petitions_124061_newyork,Demand Safe Hiring Practices as NYC Rushes to Add Thousands of New Teachers<p>New York City is preparing to hire thousands of new teachers over the next several years to comply with the state-mandated class size reduction law. While the goal of smaller class sizes is widely 
490701582,city_petitions_124061_newyork,"Allow Girls at Legacy High School to Wear Skirts Again<p>It feels unfair that girls at Legacy High School in New York, have to wear pants all year round, especially when the weather gets overwhelmingly hot. Meanwhile, the boys don’t even have to wear bel"
490458889,city_petitions_130470_newyork,"Improve Safety For Morningside Park Neighborhood!<p>I am a student of Columbia Secondary School in Morningside Heights, and for a recently assigned civic action project, I decided to start a petition to reduce crime in Morningside Park and the surro"
490515763,city_petitions_124061_newyork,"Update the Citywide Agreement: Fair Wages, Fair Treatment, Now!<p>The Issue</p>
<p>🚨 PETITION TO REVIEW AND UPDATE THE NEW YORK CITY “CITYWIDE AGREEMENT” 🚨</p>
<p>The New York City Citywide Agreement is a labor contract between the City of New York and municipal "
490555811,city_petitions_125174_newyork,"Hold Dangerous Dog Owner Accountable for Attack on Penny The Chihuahua<p>On May 3, 2025, a devastating incident occurred in Upper West Side, Manhattan, New York, when my Chihuahua mix was brutally attacked by a pair of pit bulls. This was not an isolated event – these s"
490560119,city_petitions_124061_newyork,"Expand Ukrainian Literature in the New York City Libraries - Act NOW!<p><strong>Expand Ukrainian Literature in the New York City Libraries: Culture, Knowledge, and Representation Matter!</strong></p>
<p><strong>Support Ukrainian Voices. Enrich New York’s Libraries. Uni"
490829274,city_petitions_124061_newyork,"Bring more art to the empty walls at Parsons<p>I'm a transfer student coming from RISD and MassArt, and as I have acclimated to The New School, <em><strong>I am shocked by the lack of student art on campus, and absence of strategies utilized to"
490849825,city_petitions_124019_newyork,"Fix the broken elevator in Ivy 30<p>Our elevator is constantly breaking down and has become completely unreliable. Under New York law, any residential building with more than seven floors must have a working elevator — yet management"
490364566,city_petitions_124061_newyork,"Demand a Modification of NYC's Heat Law - Indoor temperature should be Minimum 70 Degrees<p>For those of us struggling with illnesses and disabilities, the mandated minimum indoor temperature of 62 degrees in New York City residential buildings leaves us constantly cold, dependent on spac"
490374871,city_petitions_124061_newyork,Implement Bird-Safe Windows in Existing Skyscrapers<p>Our love for birds and wildlife compels us to voice our concerns about the high mortality rates among birds due to collisions with skyscrapers' glass windows. This is more than just an ecological i
490411945,city_petitions_124061_newyork,"Honor Broadway Legend Linda Lavin by Dimming Broadway's Lights<p>Linda Lavin, a celebrated figure in the Broadway community, has touched many lives with her unforgettable performances. As avid fans of her outstanding work, her departure has deeply impacted us. L"
490453156,city_petitions_124061_newyork,"Lower Delivery Fees for Energy and Gas Usage by National Grid<p>I, an ordinary customer of the National Grid like millions of others, am personally experiencing and witnessing the negative impacts of its high delivery fees for energy and gas usage. These hefty "
490483160,city_petitions_124061_newyork,"Support<p> </p>
<p> </p>
<p> </p>
<p>It is more important than ever that the NYC Public Schools welcome all children and families and remain a safe space for children to learn and grow.  So, too, our school "
490491044,city_petitions_124061_newyork,"Halt Gun Violence in Our Educational Institutions<p>As a concerned community member, the escalating gun violence in our schools strikes a deeply personal chord. Our children, our students - our future - is being gambled with every time a shot is fir"
490497614,city_petitions_124061_newyork,"Update New York’s Outdated Mansion Tax – Raise the Threshold to Reflect Inflation!<p>New York’s mansion tax (also known as luxury tax) was introduced in <strong>1989</strong> to target <strong>luxury</strong> home purchases. But today, due to inflation, even modest homes and apartm"
490538317,city_petitions_124061_newyork,"Shazaib edit<p>Shazaib really wants an edit of his senior pic, pls support the cause for the buzz 😋😍</p>"
490541766,city_petitions_124061_newyork,"Universal Basic Income for New Yorkers<p>New York City, home to 8.4 million people, is facing increasingly significant levels of income inequality. According to a report by the city's Comptroller's office, the wealthiest one percent of ci"
490573310,city_petitions_124061_newyork,"Extend DCAS Civil Service List #7001 in NYC for 5 More Months<p>We are qualified candidates currently in the intake process for the FDNY, and like many others, We are facing an unexpected challenge. Due to the disruptions caused by COVID-19, Civil Service List "
490627606,city_petitions_124061_newyork,"Immediate Action Required for Lobby AC Repair<p>For over 3 weeks, the lobby at 110 Horatio Street has had no working air conditioning. As of today, temperatures have reached 100 degrees, and still no repair company has arrived—just a few fans tr"
490630128,city_petitions_124019_newyork,"Hold Manhattan Family Court accountable for discrimination<p>For over 13 years, my rights as an Indigenous Moor were not only overlooked but systematically oppressed by the Manhattan Family Court. As a representative of the ""church,"" I found myself bullied a"
490632731,city_petitions_124061_newyork,"Mandate Personal Finance in NYC Schools<p>New York City is the financial capital of the world, but we aren’t prepared to live in it. The New York State Education Department doesn’t require that high schools teach financial literacy. If you"
